Esophageal cancer	GSTT1
Esophageal cancer	HIF1A
Esophageal cancer	HMGB1
Esophageal cancer	HMOX1
Esophageal cancer	HSPA5
Esophageal cancer	KDR
Esophageal cancer	KRT13
Esophageal cancer	KRT14
Esophageal cancer	KRT17
Esophageal cancer	KRT19
Esophageal cancer	LGALS3
Esophageal cancer	MAD2L1
Esophageal cancer	SMAD4
Esophageal cancer	MAP3K3
Esophageal cancer	MET
Esophageal cancer	MMP14
Esophageal cancer	MT1G
Esophageal cancer	MXI1
Esophageal cancer	MYC
Esophageal cancer	NELL1
Esophageal cancer	NFE2L2
Esophageal cancer	NOS2
Esophageal cancer	NOS3
Esophageal cancer	NOTCH1
Esophageal cancer	NOTCH2
Esophageal cancer	NOTCH3
Esophageal cancer	PRDX1
Esophageal cancer	PDE4D
Esophageal cancer	PFN1
Esophageal cancer	ABCB1
Esophageal cancer	PHB
Esophageal cancer	PIK3CA
Esophageal cancer	PSME1
Esophageal cancer	PSME2
Esophageal cancer	PTGS1
Esophageal cancer	PTGS2
Esophageal cancer	PTPN2
Esophageal cancer	RB1
Esophageal cancer	RNF6
Esophageal cancer	SERPINB3
Esophageal cancer	ST6GAL1
Esophageal cancer	SLC10A2
Esophageal cancer	SNAI2
Esophageal cancer	SOD2
Esophageal cancer	SOX2
Esophageal cancer	SST
Esophageal cancer	TAGLN
Esophageal cancer	PRDX2
Esophageal cancer	TGFBR2
Esophageal cancer	TGM2
Esophageal cancer	TLR4
Esophageal cancer	TP53
Esophageal cancer	TPI1
Esophageal cancer	TPM1
Esophageal cancer	TPM2
Esophageal cancer	TPM4
Esophageal cancer	TUFM
Esophageal cancer	UCHL1
Esophageal cancer	KDM6A
Esophageal cancer	XBP1
Esophageal cancer	XRCC1
Esophageal cancer	XRCC3
Esophageal cancer	KMT2D
Esophageal cancer	ARID1A
Esophageal cancer	HIST1H2BM
Esophageal cancer	TNFRSF10A
Esophageal cancer	NR1I2
Esophageal cancer	HAP1
Esophageal cancer	GSTO1
Esophageal cancer	ELMO1
Esophageal cancer	DLEC1
Esophageal cancer	LZTS1
Esophageal cancer	WIF1
Esophageal cancer	CHEK2
Esophageal cancer	AKAP13
Esophageal cancer	SPG20
Esophageal cancer	SMG6
Esophageal cancer	CRTC1
Esophageal cancer	SMUG1
Esophageal cancer	SLC39A6
Esophageal cancer	TNFAIP8
Esophageal cancer	MLH3
Esophageal cancer	FOXP1
Esophageal cancer	BBC3
Esophageal cancer	DEC1
Esophageal cancer	PLCE1
Esophageal cancer	GHRL
Esophageal cancer	WWOX
Esophageal cancer	HEATR3
Esophageal cancer	FBXW7
Esophageal cancer	BARX1
Esophageal cancer	RPRM
Esophageal cancer	KMT2C
Esophageal cancer	FAT4
Esophageal cancer	C2orf40
Esophageal cancer	SPINK7
Esophageal cancer	TXNDC17
Esophageal cancer	AJUBA
Esophageal cancer	SLC52A3
Esophageal cancer	FAT3
Esophageal cancer	SLC30A7
Esophageal cancer	MARCH8
Esophageal cancer	UNC5CL
Esophageal cancer	TMPRSS11A
Esophageal cancer	TMEM173
Esophageal cancer	SBK1
Salivary gland cancer	JAG1
Salivary gland cancer	AQP1
Salivary gland cancer	ATM
Salivary gland cancer	ATRX
Salivary gland cancer	CCND1
Salivary gland cancer	BRCA1
Salivary gland cancer	CDH1
Salivary gland cancer	CREBBP
Salivary gland cancer	VCAN
Salivary gland cancer	CYLD
Salivary gland cancer	DAPK1
Salivary gland cancer	MARK2
Salivary gland cancer	EN1
Salivary gland cancer	EP300
Salivary gland cancer	FANCA
Salivary gland cancer	FAT1
Salivary gland cancer	FGFR4
Salivary gland cancer	FOXO3
Salivary gland cancer	GAS2
Salivary gland cancer	GAS6
Salivary gland cancer	GUCY1A3
Salivary gland cancer	HIST1H1E
Salivary gland cancer	HRAS
Salivary gland cancer	IGFBP2
Salivary gland cancer	INSRR
Salivary gland cancer	ISL1
Salivary gland cancer	ITGB4
Salivary gland cancer	KRT5
Salivary gland cancer	KRT14
Salivary gland cancer	KRT15
Salivary gland cancer	MARCKS
Salivary gland cancer	MC3R
Salivary gland cancer	MEA1
Salivary gland cancer	MYB
Salivary gland cancer	MYBL1
Salivary gland cancer	MYCN
Salivary gland cancer	NFIB
Salivary gland cancer	NOTCH1
Salivary gland cancer	PDZK1
Salivary gland cancer	SERPINF1
Salivary gland cancer	SLC25A3
Salivary gland cancer	PIK3CA
Salivary gland cancer	PRKDC
Salivary gland cancer	MAP2K2
Salivary gland cancer	PTEN
Salivary gland cancer	PYGB
Salivary gland cancer	ST3GAL4
Salivary gland cancer	SMARCA2
Salivary gland cancer	SMARCE1
Salivary gland cancer	SON
Salivary gland cancer	SOX4
Salivary gland cancer	SOX11
Salivary gland cancer	TOP2A
Salivary gland cancer	TP53
Salivary gland cancer	KDM6A
Salivary gland cancer	KAT6A
Salivary gland cancer	SMC1A
Salivary gland cancer	ARID1A
Salivary gland cancer	HIST1H2AL
Salivary gland cancer	DENR
Salivary gland cancer	FGF16
Salivary gland cancer	ALKBH1
Salivary gland cancer	MAGI1
Salivary gland cancer	HOMER3
Salivary gland cancer	ESPL1
Salivary gland cancer	MAGI2
Salivary gland cancer	TLK1
Salivary gland cancer	SRCAP
Salivary gland cancer	CPSF4
Salivary gland cancer	MORF4L1
Salivary gland cancer	KDM6B
Salivary gland cancer	MLC1
Salivary gland cancer	DTX4
Salivary gland cancer	MGA
Salivary gland cancer	CRTC1
Salivary gland cancer	RBFOX2
Salivary gland cancer	ZIM2
Salivary gland cancer	NUP62
Salivary gland cancer	BRD1
Salivary gland cancer	PHGDH
Salivary gland cancer	MYCBP
Salivary gland cancer	CNTN6
Salivary gland cancer	PCSK1N
Salivary gland cancer	SETD2
Salivary gland cancer	UHRF1
Salivary gland cancer	IRX4
Salivary gland cancer	ISYNA1
Salivary gland cancer	DTL
Salivary gland cancer	GINS2
Salivary gland cancer	ARID4B
Salivary gland cancer	BCL11A
Salivary gland cancer	MIER2
Salivary gland cancer	IL17RD
Salivary gland cancer	BCOR
Salivary gland cancer	FBXW7
Salivary gland cancer	ZNF444
Salivary gland cancer	MAML3
Salivary gland cancer	CMTR2
Salivary gland cancer	ERBB2IP
Salivary gland cancer	SLC24A3
Salivary gland cancer	KMT2C
Salivary gland cancer	BCORL1
Salivary gland cancer	NSD1
Salivary gland cancer	CRTC3
Salivary gland cancer	EFHD1
Salivary gland cancer	WNT5B
Salivary gland cancer	YIPF5
Salivary gland cancer	NETO2
Salivary gland cancer	ARID5B
Salivary gland cancer	MAML2
Salivary gland cancer	TDRD12
Salivary gland cancer	FOXP2
Salivary gland cancer	ALKBH2
Salivary gland cancer	JMJD1C
Salivary gland cancer	ALKBH3
Salivary gland cancer	ASPM
Salivary gland cancer	KANSL1
Salivary gland cancer	XAGE1B
Prostate cancer	NAT1
Prostate cancer	NAT2
Prostate cancer	SERPINA3
Prostate cancer	ABO
Prostate cancer	ACHE
Prostate cancer	ACPP
Prostate cancer	PARP1
Prostate cancer	ADRB2
Prostate cancer	AFM
Prostate cancer	AHR
Prostate cancer	AKT1
Prostate cancer	ALPL
Prostate cancer	ALPP
Prostate cancer	ALPPL2
Prostate cancer	ANXA1
Prostate cancer	ANXA3
Prostate cancer	ANXA4
Prostate cancer	AOX1
Prostate cancer	APC
Prostate cancer	APEX1
Prostate cancer	KLK3
Prostate cancer	FASLG
Prostate cancer	AR
Prostate cancer	ARG2
Prostate cancer	ASCL1
Prostate cancer	ZFHX3
Prostate cancer	ATF3
Prostate cancer	ATM
Prostate cancer	AZGP1
Prostate cancer	B2M
Prostate cancer	BAD
Prostate cancer	BAX
Prostate cancer	CCND1
Prostate cancer	BCL2
Prostate cancer	BCL2L1
Prostate cancer	BGLAP
Prostate cancer	BMP7
Prostate cancer	BMPR1B
Prostate cancer	BNIP3
Prostate cancer	BRCA1
Prostate cancer	BRCA2
Prostate cancer	ZFP36L2
Prostate cancer	CALCA
Prostate cancer	CALR
Prostate cancer	CAPNS1
Prostate cancer	CASP3
Prostate cancer	CASP6
Prostate cancer	CASP9
Prostate cancer	CAV1
Prostate cancer	CAV2
Prostate cancer	RUNX1
Prostate cancer	CBR1
Prostate cancer	CCND2
Prostate cancer	CD6
Prostate cancer	CD9
Prostate cancer	CDH1
Prostate cancer	CDH13
Prostate cancer	CDKN1A
Prostate cancer	CDKN1B
Prostate cancer	CHGA
Prostate cancer	CKMT2
Prostate cancer	CLU
Prostate cancer	TPP1
Prostate cancer	CNN3
Prostate cancer	COMT
Prostate cancer	KLF6
Prostate cancer	CLDN3
Prostate cancer	CLDN7
Prostate cancer	CREBBP
Prostate cancer	CRYAB
Prostate cancer	CSRP1
Prostate cancer	CST1
Prostate cancer	CST6
Prostate cancer	CTBP2
Prostate cancer	CTF1
Prostate cancer	CTNNB1
Prostate cancer	CTSB
Prostate cancer	CTSD
Prostate cancer	CYP1A1
Prostate cancer	CYP1B1
Prostate cancer	CYP2A6
Prostate cancer	CYP2C19
Prostate cancer	CYP2C18
Prostate cancer	CYP2E1
Prostate cancer	CYP3A4
Prostate cancer	CYP3A5
Prostate cancer	CYP17A1
Prostate cancer	CYP19A1
Prostate cancer	DAG1
Prostate cancer	ACE
Prostate cancer	GADD45A
Prostate cancer	DEFB1
Prostate cancer	NQO1
Prostate cancer	DNASE1L2
Prostate cancer	DNMT1
Prostate cancer	DNMT3B
Prostate cancer	LPAR1
Prostate cancer	EGF
Prostate cancer	EGFR
Prostate cancer	EGR1
Prostate cancer	EMP1
Prostate cancer	EMP3
Prostate cancer	EP300
Prostate cancer	EPHB2
Prostate cancer	EPHX1
Prostate cancer	ERBB2
Prostate cancer	ERBB3
Prostate cancer	ERCC2
Prostate cancer	ERG
Prostate cancer	ESR1
Prostate cancer	ESR2
Prostate cancer	ETV1
Prostate cancer	ETV4
Prostate cancer	EZH2
Prostate cancer	F9
Prostate cancer	ACSL4
Prostate cancer	FBLN1
Prostate cancer	FGF2
Prostate cancer	FGF10
Prostate cancer	FGFR2
Prostate cancer	FGFR4
Prostate cancer	FHIT
Prostate cancer	FOXC1
Prostate cancer	FOLH1
Prostate cancer	GALNT3
Prostate cancer	GCNT1
Prostate cancer	GGT1
Prostate cancer	GHR
Prostate cancer	GJA1
Prostate cancer	GNG5
Prostate cancer	GNRH1
Prostate cancer	GOLGA4
Prostate cancer	GPX3
Prostate cancer	GRB7
Prostate cancer	NR3C1
Prostate cancer	GRP
Prostate cancer	PDIA3
Prostate cancer	GRPR
Prostate cancer	GSK3B
Prostate cancer	GSTA1
Prostate cancer	GSTA2
Prostate cancer	GSTA3
Prostate cancer	GSTA4
Prostate cancer	GSTM1
Prostate cancer	GSTM3
Prostate cancer	GSTP1
Prostate cancer	GSTT1
Prostate cancer	HBG1
Prostate cancer	HBG2
Prostate cancer	HIF1A
Prostate cancer	HIP1
Prostate cancer	FOXA1
Prostate cancer	FOXA3
Prostate cancer	HNRNPH1
Prostate cancer	HOXD3
Prostate cancer	HPGD
Prostate cancer	HPN
Prostate cancer	HSD3B1
Prostate cancer	HSD3B2
Prostate cancer	HSD17B1
Prostate cancer	HSD17B3
Prostate cancer	HSPA1A
Prostate cancer	HSP90AB1
Prostate cancer	ICAM1
Prostate cancer	ID3
Prostate cancer	IGF1
Prostate cancer	IGF1R
Prostate cancer	IGFBP3
Prostate cancer	IGFBP6
Prostate cancer	IGFBP7
Prostate cancer	IL1RN
Prostate cancer	IL2
Prostate cancer	IL6
Prostate cancer	CXCL8
Prostate cancer	IL10
Prostate cancer	IL16
Prostate cancer	IL18
Prostate cancer	INS
Prostate cancer	ITGA6
Prostate cancer	IRS1
Prostate cancer	ITGB3
Prostate cancer	ITPR1
Prostate cancer	JAK2
Prostate cancer	JUP
Prostate cancer	CD82
Prostate cancer	KCNN3
Prostate cancer	KDR
Prostate cancer	KLK2
Prostate cancer	KRAS
Prostate cancer	LAMB2
Prostate cancer	LAMC1
Prostate cancer	STMN1
Prostate cancer	LDHB
Prostate cancer	LEP
Prostate cancer	LIFR
Prostate cancer	LPL
Prostate cancer	LRP2
Prostate cancer	EPCAM
Prostate cancer	M6PR
Prostate cancer	MC2R
Prostate cancer	MDM2
Prostate cancer	MDM4
Prostate cancer	MIF
Prostate cancer	MKI67
Prostate cancer	MLH1
Prostate cancer	MME
Prostate cancer	MMP2
Prostate cancer	MMP7
Prostate cancer	MMP9
Prostate cancer	MMP13
Prostate cancer	MPO
Prostate cancer	MSH3
Prostate cancer	MSMB
Prostate cancer	MSR1
Prostate cancer	MT2A
Prostate cancer	MTAP
Prostate cancer	MTHFR
Prostate cancer	MUC4
Prostate cancer	MXI1
Prostate cancer	MYC
Prostate cancer	NAGLU
Prostate cancer	NBN
Prostate cancer	NFE2L2
Prostate cancer	NFIC
Prostate cancer	NGFR
Prostate cancer	NKX3-1
Prostate cancer	NOS3
Prostate cancer	NPPA
Prostate cancer	NPR3
Prostate cancer	NUCB2
Prostate cancer	OGG1
Prostate cancer	P4HB
Prostate cancer	SERPINE1
Prostate cancer	PAWR
Prostate cancer	PCDH8
Prostate cancer	PCNT
Prostate cancer	PDE4D
Prostate cancer	PDGFRB
Prostate cancer	PDHA1
Prostate cancer	SLC26A4
Prostate cancer	PDZK1
Prostate cancer	SERPINF1
Prostate cancer	PENK
Prostate cancer	PGAM2
Prostate cancer	SERPINB10
Prostate cancer	PIK3CA
Prostate cancer	PIK3CB
Prostate cancer	PIK3CD
Prostate cancer	PIK3CG
Prostate cancer	PLAU
Prostate cancer	PLAUR
Prostate cancer	PLCB2
Prostate cancer	PLXNB1
Prostate cancer	PRRX1
Prostate cancer	PODXL
Prostate cancer	PON1
Prostate cancer	POU5F1B
Prostate cancer	PPARA
Prostate cancer	PPP3CA
Prostate cancer	PRKACB
Prostate cancer	PRKCQ
Prostate cancer	PRKCZ
Prostate cancer	PRKDC
Prostate cancer	MAP2K1
Prostate cancer	EIF2AK2
Prostate cancer	DNAJC3
Prostate cancer	PRNP
Prostate cancer	PRPH
Prostate cancer	PRSS8
Prostate cancer	PTEN
Prostate cancer	PTGS2
Prostate cancer	PTHLH
Prostate cancer	PTPRK
Prostate cancer	QARS
Prostate cancer	RAD23B
Prostate cancer	RAD51B
Prostate cancer	RLN2
Prostate cancer	RNASE4
Prostate cancer	RNASEL
Prostate cancer	RPL10
Prostate cancer	RPL12
Prostate cancer	RPN2
Prostate cancer	RPS19
Prostate cancer	RRAS
Prostate cancer	RXRA
Prostate cancer	ACSM3
Prostate cancer	CX3CL1
Prostate cancer	CXCL12
Prostate cancer	SEPP1
Prostate cancer	SHBG
Prostate cancer	SLC5A5
Prostate cancer	SLC7A1
Prostate cancer	SLC12A2
Prostate cancer	SLC22A1
Prostate cancer	SLC22A3
Prostate cancer	SOD2
Prostate cancer	SOX9
Prostate cancer	SPOCK1
Prostate cancer	SRC
Prostate cancer	SRD5A1
Prostate cancer	SRD5A2
Prostate cancer	SSR2
Prostate cancer	SSX2
Prostate cancer	ST14
Prostate cancer	STAT3
Prostate cancer	SULT1E1
Prostate cancer	AURKA
Prostate cancer	STX4
Prostate cancer	SULT1A1
Prostate cancer	SULT2B1
Prostate cancer	SULT2A1
Prostate cancer	SURF4
Prostate cancer	MAP3K7
Prostate cancer	TBX5
Prostate cancer	TBXAS1
Prostate cancer	HNF1B
Prostate cancer	TCN2
Prostate cancer	TCP1
Prostate cancer	PRDX2
Prostate cancer	TERT
Prostate cancer	TGFA
Prostate cancer	TGFB1
Prostate cancer	TGFBR1
Prostate cancer	TGFBR2
Prostate cancer	TH
Prostate cancer	THBS1
Prostate cancer	TIMP4
Prostate cancer	TLR4
Prostate cancer	TLR5
Prostate cancer	TMF1
Prostate cancer	TMOD1
Prostate cancer	TMPRSS2
Prostate cancer	TMSB4X
Prostate cancer	TOP2A
Prostate cancer	TP53
Prostate cancer	TPBG
Prostate cancer	TPD52
Prostate cancer	TPD52L1
Prostate cancer	TPT1
Prostate cancer	HSP90B1
Prostate cancer	TRAF1
Prostate cancer	TST
Prostate cancer	TYMS
Prostate cancer	UCP3
Prostate cancer	UGT2B15
Prostate cancer	UGT2B17
Prostate cancer	UMPS
Prostate cancer	VDR
Prostate cancer	VEGFA
Prostate cancer	EZR
Prostate cancer	VIM
Prostate cancer	VIP
Prostate cancer	WRN
Prostate cancer	WT1
Prostate cancer	XRCC1
Prostate cancer	ZIC2
Prostate cancer	ZFAND5
Prostate cancer	ARHGEF5
Prostate cancer	TUSC3
Prostate cancer	PSCA
Prostate cancer	NCOA3
Prostate cancer	HIST1H2BG
Prostate cancer	HIST1H4H
Prostate cancer	MAD1L1
Prostate cancer	SPOP
Prostate cancer	UXT
Prostate cancer	BCAS1
Prostate cancer	DEGS1
Prostate cancer	TNFSF11
Prostate cancer	USO1
Prostate cancer	AKR1C3
Prostate cancer	NCOA1
Prostate cancer	EIF3A
Prostate cancer	EIF3H
Prostate cancer	B4GALT4
Prostate cancer	MBTPS1
Prostate cancer	TNFSF10
Prostate cancer	ADAM9
Prostate cancer	TNFRSF10A
Prostate cancer	CREG1
Prostate cancer	NRP1
Prostate cancer	ALDH1A2
Prostate cancer	CPNE3
Prostate cancer	MBD2
Prostate cancer	CLDN9
Prostate cancer	ZBED1
Prostate cancer	GRHPR
Prostate cancer	CYP7B1
Prostate cancer	GSTO1
Prostate cancer	GDF15
Prostate cancer	EI24
Prostate cancer	KLK4
Prostate cancer	GREB1
Prostate cancer	HERPUD1
Prostate cancer	FARP2
Prostate cancer	SV2B
Prostate cancer	MED12
Prostate cancer	REC8
Prostate cancer	TOM1L1
Prostate cancer	PDZK1IP1
Prostate cancer	INADL
Prostate cancer	CDK2AP2
Prostate cancer	MAEA
Prostate cancer	TLR6
Prostate cancer	NDRG1
Prostate cancer	SPON2
Prostate cancer	OLFM1
Prostate cancer	VAV3
Prostate cancer	HOXB13
Prostate cancer	NCOA2
Prostate cancer	FBLN5
Prostate cancer	AGR2
Prostate cancer	TXNRD2
Prostate cancer	PDLIM5
Prostate cancer	IVNS1ABP
Prostate cancer	PDPN
Prostate cancer	STARD10
Prostate cancer	PGRMC1
Prostate cancer	RALBP1
Prostate cancer	KDELR1
Prostate cancer	STARD3
Prostate cancer	CBX1
Prostate cancer	SERINC3
Prostate cancer	ERP29
Prostate cancer	FERMT2
Prostate cancer	SPINK5
Prostate cancer	IL24
Prostate cancer	LILRA3
Prostate cancer	BAZ2A
Prostate cancer	LZTS1
Prostate cancer	PKP3
Prostate cancer	CHEK2
Prostate cancer	LMTK2
Prostate cancer	PDZD2
Prostate cancer	ERP44
Prostate cancer	FAF2
Prostate cancer	ARL6IP1
Prostate cancer	EHBP1
Prostate cancer	SIRT1
Prostate cancer	AMACR
Prostate cancer	SSBP2
Prostate cancer	TMEFF2
Prostate cancer	SDF2L1
Prostate cancer	KLK5
Prostate cancer	CLIC4
Prostate cancer	TIPARP
Prostate cancer	PHGDH
Prostate cancer	EHF
Prostate cancer	PLEK2
Prostate cancer	RGS17
Prostate cancer	MYEOV
Prostate cancer	TJP3
Prostate cancer	SLC39A1
Prostate cancer	GNMT
Prostate cancer	TNFRSF21
Prostate cancer	DHDH
Prostate cancer	HPGDS
Prostate cancer	KLF15
Prostate cancer	THYN1
Prostate cancer	GRHL1
Prostate cancer	PSMC3IP
Prostate cancer	PSAT1
Prostate cancer	EFEMP2
Prostate cancer	CRYL1
Prostate cancer	RLIM
Prostate cancer	IRAK4
Prostate cancer	DCXR
Prostate cancer	ZBTB7A
Prostate cancer	CSAD
Prostate cancer	PTRH2
Prostate cancer	RASD1
Prostate cancer	RAB4B
Prostate cancer	WNT4
Prostate cancer	HAO1
Prostate cancer	DNAJC10
Prostate cancer	CCHCR1
Prostate cancer	IL17RD
Prostate cancer	TET2
Prostate cancer	SIDT1
Prostate cancer	APPL2
Prostate cancer	ATAD3A
Prostate cancer	ADI1
Prostate cancer	VPS53
Prostate cancer	RFK
Prostate cancer	NAGK
Prostate cancer	RNF130
Prostate cancer	VIMP
Prostate cancer	EAF2
Prostate cancer	DIABLO
Prostate cancer	TCEAL7
Prostate cancer	PAK6
Prostate cancer	NIPAL3
Prostate cancer	ENPP5
Prostate cancer	ALOXE3
Prostate cancer	LDAH
Prostate cancer	ELAC2
Prostate cancer	EEFSEC
Prostate cancer	THADA
Prostate cancer	GPSM3
Prostate cancer	ABCG5
Prostate cancer	SIL1
Prostate cancer	EBF2
Prostate cancer	CYP3A43
Prostate cancer	MLPH
Prostate cancer	EPS8L3
Prostate cancer	MYH14
Prostate cancer	GSTCD
Prostate cancer	CLPTM1L
Prostate cancer	OR51E2
Prostate cancer	TXNDC5
Prostate cancer	TRIM8
Prostate cancer	PCDH11Y
Prostate cancer	ARMC2
Prostate cancer	ACRBP
Prostate cancer	ZGPAT
Prostate cancer	FNDC1
Prostate cancer	IL17RC
Prostate cancer	SLC45A3
Prostate cancer	ZNF160
Prostate cancer	BOD1
Prostate cancer	FBXO44
Prostate cancer	TIRAP
Prostate cancer	FOXP4
Prostate cancer	DNAJC21
Prostate cancer	ASZ1
Prostate cancer	IGSF5
Prostate cancer	DAB2IP
Prostate cancer	JAZF1
Prostate cancer	RFX6
Prostate cancer	IL27
Prostate cancer	ZBTB38
Prostate cancer	TTC9C
Prostate cancer	GSTK1
Prostate cancer	SP5
Prostate cancer	SHC4
Stomach cancer	ACTC1
Stomach cancer	PLIN2
Stomach cancer	ADRB1
Stomach cancer	ADRB2
Stomach cancer	AFP
Stomach cancer	AGTR2
Stomach cancer	AHR
Stomach cancer	ALB
Stomach cancer	ALDH1A3
Stomach cancer	ALDOB
Stomach cancer	ALOX5
Stomach cancer	ANXA1
Stomach cancer	ANXA5
Stomach cancer	APC
Stomach cancer	APEX1
Stomach cancer	BIRC2
Stomach cancer	BIRC5
Stomach cancer	APOA1
Stomach cancer	AREG
Stomach cancer	RHOA
Stomach cancer	ALDH7A1
Stomach cancer	CCND1
Stomach cancer	BDNF
Stomach cancer	BID
Stomach cancer	BLVRB
Stomach cancer	BMP2
Stomach cancer	BMP7
Stomach cancer	BNIP3
Stomach cancer	CA1
Stomach cancer	CA2
Stomach cancer	CASP8
Stomach cancer	CASP10
Stomach cancer	CAV1
Stomach cancer	RUNX3
Stomach cancer	CD44
Stomach cancer	CDH1
Stomach cancer	CDH2
Stomach cancer	CDK4
Stomach cancer	CDKN1A
Stomach cancer	CDKN1B
Stomach cancer	CDKN2A
Stomach cancer	CDKN2D
Stomach cancer	CDX1
Stomach cancer	CDX2
Stomach cancer	CTSC
Stomach cancer	CKB
Stomach cancer	CLCN3
Stomach cancer	CLN3
Stomach cancer	KLF6
Stomach cancer	CLDN3
Stomach cancer	CST1
Stomach cancer	CTNNA2
Stomach cancer	CTSL
Stomach cancer	CYP2A6
Stomach cancer	ACE
Stomach cancer	DDB1
Stomach cancer	GADD45A
Stomach cancer	DES
Stomach cancer	DNMT1
Stomach cancer	DNMT3B
Stomach cancer	DPAGT1
Stomach cancer	DPYD
Stomach cancer	HBEGF
Stomach cancer	TYMP
Stomach cancer	ECHS1
Stomach cancer	EEF1A1
Stomach cancer	EEF1A2
Stomach cancer	EGFR
Stomach cancer	ENO1
Stomach cancer	ERBB2
Stomach cancer	ERCC1
Stomach cancer	ERCC2
Stomach cancer	F2R
Stomach cancer	FBP1
Stomach cancer	FGFR2
Stomach cancer	FGG
Stomach cancer	FHIT
Stomach cancer	FKBP2
Stomach cancer	GAST
Stomach cancer	FYN
Stomach cancer	GLI3
Stomach cancer	GSTM1
Stomach cancer	GSTP1
Stomach cancer	GSTT1
Stomach cancer	HMOX1
Stomach cancer	HNRNPL
Stomach cancer	HOXA2
Stomach cancer	HRAS
Stomach cancer	HSPA8
Stomach cancer	HSPB1
Stomach cancer	HSPD1
Stomach cancer	HTR1A
Stomach cancer	ICAM2
Stomach cancer	ID4
Stomach cancer	IDH3B
Stomach cancer	IGFBP3
Stomach cancer	IGFBP7
Stomach cancer	IL1B
Stomach cancer	IL1RN
Stomach cancer	IL6
Stomach cancer	IL6R
Stomach cancer	IL6ST
Stomach cancer	CXCL8
Stomach cancer	IL10
Stomach cancer	ING1
Stomach cancer	IRF1
Stomach cancer	ITGA5
Stomach cancer	JUN
Stomach cancer	KISS1
Stomach cancer	KRAS
Stomach cancer	KRT8
Stomach cancer	LGALS3
Stomach cancer	FADS1
Stomach cancer	M6PR
Stomach cancer	SMAD4
Stomach cancer	MARK1
Stomach cancer	MET
Stomach cancer	MLF1
Stomach cancer	KMT2A
Stomach cancer	MMP2
Stomach cancer	MMP9
Stomach cancer	MMP10
Stomach cancer	MSX1
Stomach cancer	MT2A
Stomach cancer	MTHFR
Stomach cancer	MUC2
Stomach cancer	MUC6
Stomach cancer	MUTYH
Stomach cancer	MX1
Stomach cancer	MYC
Stomach cancer	MYT1
Stomach cancer	NDUFA2
Stomach cancer	NDUFS1
Stomach cancer	NDUFV1
Stomach cancer	NOS3
Stomach cancer	NPM1
Stomach cancer	NT5E
Stomach cancer	PA2G4
Stomach cancer	SERPINE1
Stomach cancer	SERPINB2
Stomach cancer	PAX6
Stomach cancer	PDHA1
Stomach cancer	PGAM1
Stomach cancer	PHB
Stomach cancer	SERPINA1
Stomach cancer	PIK3CA
Stomach cancer	PLAGL1
Stomach cancer	PLAU
Stomach cancer	PPARG
Stomach cancer	PPIA
Stomach cancer	PPIC
Stomach cancer	PPP2R1A
Stomach cancer	PPP2R4
Stomach cancer	PREP
Stomach cancer	PRKAA1
Stomach cancer	PRKAB1
Stomach cancer	PRKCB
Stomach cancer	MAPK1
Stomach cancer	MAPK3
Stomach cancer	MAPK8
Stomach cancer	PRNP
Stomach cancer	KLK10
Stomach cancer	PTGS2
Stomach cancer	PTPRF
Stomach cancer	PTPRG
Stomach cancer	RAD23A
Stomach cancer	RARB
Stomach cancer	RARRES1
Stomach cancer	RBP1
Stomach cancer	RBP4
Stomach cancer	REG1A
Stomach cancer	RGS2
Stomach cancer	RORA
Stomach cancer	RPL13
Stomach cancer	RPL15
Stomach cancer	RPL18
Stomach cancer	RPS6
Stomach cancer	RPS15
Stomach cancer	RPS19
Stomach cancer	RPS21
Stomach cancer	RPS26
Stomach cancer	RXRB
Stomach cancer	S100A8
Stomach cancer	SGCB
Stomach cancer	SLC1A2
Stomach cancer	SNAI1
Stomach cancer	SNRPB
Stomach cancer	SOD2
Stomach cancer	SPARC
Stomach cancer	SPRR2A
Stomach cancer	SREBF2
Stomach cancer	STAT3
Stomach cancer	TBX3
Stomach cancer	TFAP2C
Stomach cancer	TFF1
Stomach cancer	TGFA
Stomach cancer	THBD
Stomach cancer	TIMP3
Stomach cancer	TNF
Stomach cancer	TP53
Stomach cancer	TPM3
Stomach cancer	TWIST1
Stomach cancer	TYMS
Stomach cancer	UMPS
Stomach cancer	VEGFA
Stomach cancer	XRCC1
Stomach cancer	XRCC3
Stomach cancer	ZNF177
Stomach cancer	PSCA
Stomach cancer	TAF15
Stomach cancer	SYMPK
Stomach cancer	MIA
Stomach cancer	ARID1A
Stomach cancer	ITGA8
Stomach cancer	CST7
Stomach cancer	PPAP2A
Stomach cancer	AKR1C3
Stomach cancer	IRS2
Stomach cancer	DNAH11
Stomach cancer	TNFSF9
Stomach cancer	SUCLG1
Stomach cancer	FCGBP
Stomach cancer	SELENBP1
Stomach cancer	RRP9
Stomach cancer	AURKB
Stomach cancer	WDR46
Stomach cancer	TMEM63A
Stomach cancer	MTSS1
Stomach cancer	SCRN1
Stomach cancer	TRAP1
Stomach cancer	EBI3
Stomach cancer	MSLN
Stomach cancer	CNPY2
Stomach cancer	FST
Stomach cancer	NOP56
Stomach cancer	ARL6IP5
Stomach cancer	CCT7
Stomach cancer	TXNIP
Stomach cancer	MALT1
Stomach cancer	WIF1
Stomach cancer	CHEK2
Stomach cancer	FAM168A
